C3,CZ,C4
2.6094126e-06,4.1703815e-06,6.708574e-06
2.610773e-06,4.172562e-06,6.712079e-06
2.612128e-06,4.1747335e-06,6.7155693e-06
2.613477e-06,4.176896e-06,6.7190444e-06
2.6148202e-06,4.179049e-06,6.7225046e-06
2.6161576e-06,4.1811927e-06,6.72595e-06
2.6174891e-06,4.1833264e-06,6.7293804e-06
2.618815e-06,4.1854514e-06,6.7327965e-06
2.620135e-06,4.1875674e-06,6.736197e-06
2.621449e-06,4.1896737e-06,6.7395827e-06
2.6227576e-06,4.191771e-06,6.7429537e-06
2.6240602e-06,4.193859e-06,6.74631e-06
2.6253574e-06,4.195937e-06,6.7496517e-06
2.6266484e-06,4.1980065e-06,6.752978e-06
2.6279338e-06,4.200067e-06,6.75629e-06
2.6292134e-06,4.202118e-06,6.759587e-06
2.6304874e-06,4.2041593e-06,6.7628694e-06
2.6317555e-06,4.206192e-06,6.766137e-06
2.633018e-06,4.208215e-06,6.76939e-06
2.6342748e-06,4.2102292e-06,6.7726282e-06
2.6355258e-06,4.212234e-06,6.7758515e-06
2.6367711e-06,4.2142296e-06,6.7790606e-06
2.6380108e-06,4.2162164e-06,6.782255e-06
2.6392445e-06,4.218194e-06,6.785434e-06
2.6404725e-06,4.220162e-06,6.788599e-06
2.6416951e-06,4.2221213e-06,6.791749e-06
2.6429118e-06,4.2240713e-06,6.794885e-06
2.644123e-06,4.226012e-06,6.798006e-06
2.6453283e-06,4.2279435e-06,6.8011122e-06
2.646528e-06,4.229866e-06,6.804204e-06
2.647722e-06,4.2317797e-06,6.8072814e-06
2.6489106e-06,4.2336846e-06,6.810344e-06
2.6500932e-06,4.2355796e-06,6.8133922e-06
2.6512703e-06,4.237466e-06,6.816426e-06
2.6524415e-06,4.239343e-06,6.8194454e-06
2.6536075e-06,4.2412107e-06,6.82245e-06
2.6547675e-06,4.24307e-06,6.8254403e-06
2.655922e-06,4.24492e-06,6.8284157e-06
2.657071e-06,4.246761e-06,6.8313775e-06
2.658214e-06,4.2485926e-06,6.8343243e-06
2.6593518e-06,4.2504157e-06,6.8372565e-06
2.660484e-06,4.2522292e-06,6.8401746e-06
2.66161e-06,4.254034e-06,6.843078e-06
2.662731e-06,4.25583e-06,6.845967e-06
2.6638463e-06,4.2576166e-06,6.8488425e-06
2.664956e-06,4.2593942e-06,6.851703e-06
2.66606e-06,4.2611628e-06,6.854549e-06
2.6671582e-06,4.262923e-06,6.8573813e-06
2.6682512e-06,4.264674e-06,6.860199e-06
2.6693385e-06,4.2664155e-06,6.8630015e-06
2.6704204e-06,4.2681486e-06,6.8657905e-06
2.6714965e-06,4.2698725e-06,6.8685654e-06
2.6725672e-06,4.2715874e-06,6.8713257e-06
2.6736325e-06,4.2732936e-06,6.874072e-06
2.674692e-06,4.2749903e-06,6.876804e-06
2.6757464e-06,4.2766787e-06,6.8795216e-06
2.6767948e-06,4.278358e-06,6.882225e-06
2.677838e-06,4.2800284e-06,6.8849145e-06
2.6788753e-06,4.28169e-06,6.8875893e-06
2.6799075e-06,4.283343e-06,6.8902505e-06
2.680934e-06,4.2849865e-06,6.8928975e-06
2.681955e-06,4.286622e-06,6.89553e-06
2.6829705e-06,4.288248e-06,6.8981485e-06
2.6839807e-06,4.289865e-06,6.900753e-06
2.6849852e-06,4.2914735e-06,6.9033435e-06
2.6859846e-06,4.293073e-06,6.9059192e-06
2.6869782e-06,4.2946635e-06,6.9084813e-06
2.6879663e-06,4.296246e-06,6.9110297e-06
2.6889493e-06,4.2978186e-06,6.913564e-06
2.6899265e-06,4.2993834e-06,6.9160837e-06
2.6908986e-06,4.300939e-06,6.9185894e-06
2.691865e-06,4.3024856e-06,6.9210814e-06
2.692826e-06,4.304024e-06,6.9235593e-06
2.6937814e-06,4.305553e-06,6.9260236e-06
2.6947318e-06,4.307074e-06,6.9284733e-06
2.6956766e-06,4.3085856e-06,6.9309094e-06
2.6966159e-06,4.310089e-06,6.933331e-06
2.69755e-06,4.3115833e-06,6.9357393e-06
2.6984783e-06,4.313069e-06,6.9381335e-06
2.6994016e-06,4.314546e-06,6.9405137e-06
2.700319e-06,4.3160144e-06,6.94288e-06
2.7012318e-06,4.317474e-06,6.9452326e-06
2.7021385e-06,4.3189248e-06,6.9475714e-06
2.7030403e-06,4.320367e-06,6.949896e-06
2.7039364e-06,4.3218006e-06,6.9522066e-06
2.7048272e-06,4.3232258e-06,6.954504e-06
2.7057129e-06,4.3246428e-06,6.956787e-06
2.706593e-06,4.32605e-06,6.959057e-06
2.7074677e-06,4.3274495e-06,6.9613125e-06
2.7083372e-06,4.3288396e-06,6.9635544e-06
2.7092012e-06,4.3302216e-06,6.9657826e-06
2.7100602e-06,4.331595e-06,6.9679973e-06
2.7109136e-06,4.3329596e-06,6.970198e-06
2.7117617e-06,4.3343157e-06,6.972385e-06
2.7126046e-06,4.3356636e-06,6.9745583e-06
2.713442e-06,4.3370023e-06,6.9767184e-06
2.7142742e-06,4.338333e-06,6.9788643e-06
2.7151011e-06,4.3396544e-06,6.9809967e-06
2.7159226e-06,4.340968e-06,6.983116e-06
2.7167387e-06,4.342273e-06,6.985221e-06
2.71755e-06,4.3435693e-06,6.9873126e-06
2.7183555e-06,4.344857e-06,6.989391e-06
2.719156e-06,4.346137e-06,6.991455e-06
2.7199512e-06,4.3474074e-06,6.9935063e-06
2.720741e-06,4.3486702e-06,6.9955436e-06
2.7215253e-06,4.3499235e-06,6.9975677e-06
2.722305e-06,4.3511695e-06,6.999578e-06
2.723079e-06,4.3524064e-06,7.0015753e-06
2.7238477e-06,4.353635e-06,7.0035585e-06
2.7246115e-06,4.354855e-06,7.005529e-06
2.7253698e-06,4.3560667e-06,7.0074852e-06
2.7261226e-06,4.35727e-06,7.009429e-06
2.7268707e-06,4.3584646e-06,7.0113583e-06
2.7276133e-06,4.3596515e-06,7.013275e-06
2.7283506e-06,4.3608293e-06,7.0151777e-06
2.7290828e-06,4.3619993e-06,7.0170677e-06
2.7298097e-06,4.3631603e-06,7.018944e-06
2.7305318e-06,4.364313e-06,7.020807e-06
2.7312483e-06,4.365458e-06,7.0226565e-06
2.7319597e-06,4.366594e-06,7.0244932e-06
2.732666e-06,4.3677223e-06,7.026316e-06
2.733367e-06,4.368842e-06,7.0281258e-06
2.734063e-06,4.3699533e-06,7.029922e-06
2.7347535e-06,4.3710565e-06,7.031705e-06
2.7354392e-06,4.372151e-06,7.0334754e-06
2.7361195e-06,4.3732375e-06,7.035232e-06
2.7367946e-06,4.3743157e-06,7.036975e-06
2.7374647e-06,4.3753857e-06,7.038706e-06
2.7381295e-06,4.376447e-06,7.040423e-06
2.7387896e-06,4.3775003e-06,7.042127e-06
2.7394442e-06,4.378546e-06,7.0438177e-06
2.7400936e-06,4.3795826e-06,7.0454957e-06
2.740738e-06,4.380611e-06,7.0471597e-06
2.7413776e-06,4.3816317e-06,7.048811e-06
2.7420117e-06,4.3826435e-06,7.0504498e-06
2.7426406e-06,4.3836476e-06,7.0520746e-06
2.7432645e-06,4.3846435e-06,7.0536867e-06
2.7438834e-06,4.385631e-06,7.0552856e-06
2.7444971e-06,4.3866107e-06,7.0568713e-06
2.7451058e-06,4.387582e-06,7.058444e-06
2.7457097e-06,4.3885448e-06,7.0600045e-06
2.7463082e-06,4.3895e-06,7.061551e-06
2.7469016e-06,4.390447e-06,7.0630854e-06
2.74749e-06,4.391385e-06,7.064606e-06
2.7480733e-06,4.392316e-06,7.0661135e-06
2.7486515e-06,4.3932387e-06,7.0676087e-06
2.749225e-06,4.3941527e-06,7.069091e-06
2.749793e-06,4.395059e-06,7.07056e-06
2.7503563e-06,4.395957e-06,7.072016e-06
2.7509145e-06,4.396847e-06,7.0734595e-06
2.7514675e-06,4.397729e-06,7.0748906e-06
2.7520155e-06,4.398603e-06,7.076308e-06
2.7525587e-06,4.3994687e-06,7.0777132e-06
2.7530966e-06,4.4003264e-06,7.079105e-06
2.7536298e-06,4.4011763e-06,7.080485e-06
2.754158e-06,4.402018e-06,7.0818514e-06
2.754681e-06,4.402851e-06,7.083205e-06
2.7551991e-06,4.4036774e-06,7.0845463e-06
2.755712e-06,4.4044946e-06,7.0858746e-06
2.7562203e-06,4.405304e-06,7.0871906e-06
2.7567235e-06,4.4061057e-06,7.0884935e-06
2.7572214e-06,4.4068997e-06,7.0897836e-06
2.7577146e-06,4.407685e-06,7.091061e-06
2.758203e-06,4.4084627e-06,7.0923265e-06
2.7586862e-06,4.4092326e-06,7.0935785e-06
2.7591645e-06,4.4099947e-06,7.094818e-06
2.759638e-06,4.4107483e-06,7.096045e-06
2.7601063e-06,4.411494e-06,7.0972596e-06
2.76057e-06,4.4122326e-06,7.0984615e-06
2.7610286e-06,4.4129624e-06,7.099651e-06
2.7614822e-06,4.4136846e-06,7.1008276e-06
2.761931e-06,4.414399e-06,7.1019917e-06
2.7623748e-06,4.415105e-06,7.1031436e-06
2.762814e-06,4.4158037e-06,7.1042828e-06
2.763248e-06,4.416495e-06,7.105409e-06
2.763677e-06,4.417178e-06,7.1065233e-06
2.7641013e-06,4.417853e-06,7.107625e-06
2.7645206e-06,4.41852e-06,7.1087147e-06
2.764935e-06,4.4191797e-06,7.1097916e-06
2.7653446e-06,4.4198314e-06,7.110856e-06
2.7657493e-06,4.420475e-06,7.111908e-06
2.7661492e-06,4.421111e-06,7.1129475e-06
2.7665442e-06,4.421739e-06,7.113975e-06
2.7669344e-06,4.4223602e-06,7.1149893e-06
2.7673195e-06,4.422973e-06,7.115992e-06
2.7677e-06,4.4235776e-06,7.116982e-06
2.7680755e-06,4.4241747e-06,7.1179597e-06
2.7684462e-06,4.424764e-06,7.118925e-06
2.7688122e-06,4.425346e-06,7.119878e-06
2.7691733e-06,4.4259205e-06,7.1208187e-06
2.7695296e-06,4.4264866e-06,7.1217473e-06
2.7698811e-06,4.427045e-06,7.122663e-06
2.7702279e-06,4.4275957e-06,7.1235672e-06
2.7705698e-06,4.4281387e-06,7.1244594e-06
2.770907e-06,4.4286744e-06,7.1253385e-06
2.7712395e-06,4.4292024e-06,7.1262057e-06
2.7715669e-06,4.4297226e-06,7.1270606e-06
2.7718897e-06,4.430235e-06,7.1279037e-06
2.7722078e-06,4.43074e-06,7.1287345e-06
2.7725212e-06,4.431237e-06,7.129553e-06
2.7728295e-06,4.431726e-06,7.130359e-06
2.7731332e-06,4.4322082e-06,7.131153e-06
2.7734322e-06,4.4326825e-06,7.131935e-06
2.7737265e-06,4.4331496e-06,7.132705e-06
2.7740161e-06,4.4336084e-06,7.133463e-06
2.7743008e-06,4.43406e-06,7.1342088e-06
2.774581e-06,4.434504e-06,7.1349423e-06
2.7748565e-06,4.43494e-06,7.135664e-06
2.7751269e-06,4.4353687e-06,7.1363734e-06
2.7753929e-06,4.43579e-06,7.137071e-06
2.7756541e-06,4.4362037e-06,7.1377567e-06
2.7759106e-06,4.4366097e-06,7.13843e-06
2.7761625e-06,4.437008e-06,7.139092e-06
2.77641e-06,4.4373996e-06,7.1397412e-06
2.776652e-06,4.437783e-06,7.140379e-06
2.77689e-06,4.438159e-06,7.141004e-06
2.7771232e-06,4.4385274e-06,7.141618e-06
2.7773517e-06,4.4388885e-06,7.1422196e-06
2.7775757e-06,4.439242e-06,7.14281e-06
2.7777949e-06,4.439588e-06,7.143388e-06
2.7780093e-06,4.4399267e-06,7.143954e-06
2.7782191e-06,4.4402577e-06,7.1445083e-06
2.7784245e-06,4.4405815e-06,7.145051e-06
2.7786252e-06,4.4408976e-06,7.145581e-06
2.7788215e-06,4.4412063e-06,7.1461e-06
2.7790127e-06,4.441508e-06,7.146607e-06
2.7791996e-06,4.4418016e-06,7.1471018e-06
2.7793817e-06,4.442088e-06,7.1475856e-06
2.7795595e-06,4.4423673e-06,7.148057e-06
2.7797323e-06,4.4426392e-06,7.1485165e-06
2.7799008e-06,4.4429034e-06,7.1489644e-06
2.7800647e-06,4.4431604e-06,7.149401e-06
2.7802241e-06,4.44341e-06,7.1498257e-06
2.7803787e-06,4.4436524e-06,7.1502386e-06
2.7805288e-06,4.4438875e-06,7.1506397e-06
2.7806745e-06,4.4441153e-06,7.1510294e-06
2.7808155e-06,4.444336e-06,7.1514073e-06
2.780952e-06,4.4445487e-06,7.151774e-06
2.781084e-06,4.4447543e-06,7.1521285e-06
2.7812114e-06,4.4449525e-06,7.152472e-06
2.7813344e-06,4.4451435e-06,7.1528034e-06
2.7814526e-06,4.4453272e-06,7.1531235e-06
2.7815665e-06,4.4455037e-06,7.153432e-06
2.781676e-06,4.445673e-06,7.1537293e-06
2.7817807e-06,4.445835e-06,7.154015e-06
2.781881e-06,4.44599e-06,7.1542886e-06
2.781977e-06,4.446137e-06,7.154551e-06
2.7820681e-06,4.446277e-06,7.1548025e-06
2.782155e-06,4.4464105e-06,7.155042e-06
2.7822375e-06,4.4465364e-06,7.15527e-06
2.7823153e-06,4.4466547e-06,7.155487e-06
2.7823887e-06,4.446766e-06,7.1556924e-06
2.7824578e-06,4.44687e-06,7.1558857e-06
2.7825222e-06,4.4469675e-06,7.1560685e-06
2.7825822e-06,4.447057e-06,7.15624e-06
2.782638e-06,4.44714e-06,7.156399e-06
2.782689e-06,4.4472154e-06,7.156548e-06
2.782736e-06,4.447284e-06,7.156685e-06
2.782778e-06,4.447345e-06,7.1568106e-06
2.782816e-06,4.447399e-06,7.156925e-06
2.7828496e-06,4.447446e-06,7.157028e-06
2.7828785e-06,4.447486e-06,7.15712e-06
2.7829033e-06,4.4475187e-06,7.157201e-06
2.7829235e-06,4.4475446e-06,7.1572695e-06
2.7829392e-06,4.4475632e-06,7.1573277e-06
2.7829508e-06,4.4475746e-06,7.157375e-06
2.7829576e-06,4.447579e-06,7.15741e-06
2.7829603e-06,4.447577e-06,7.1574345e-06
2.7829587e-06,4.4475673e-06,7.1574477e-06
2.7829526e-06,4.447551e-06,7.15745e-06
2.7829421e-06,4.447527e-06,7.1574405e-06
2.7829271e-06,4.4474964e-06,7.1574204e-06
2.782908e-06,4.4474587e-06,7.157389e-06
2.7828844e-06,4.4474145e-06,7.1573463e-06
2.7828567e-06,4.4473627e-06,7.157293e-06
2.7828244e-06,4.4473045e-06,7.157228e-06
2.7827878e-06,4.447239e-06,7.1571526e-06
2.7827468e-06,4.4471662e-06,7.1570653e-06
2.7827016e-06,4.4470867e-06,7.156968e-06
2.782652e-06,4.4470007e-06,7.156859e-06
2.782598e-06,4.4469075e-06,7.1567392e-06
2.78254e-06,4.4468075e-06,7.156608e-06
2.7824772e-06,4.4467006e-06,7.1564664e-06
2.7824105e-06,4.4465864e-06,7.156313e-06
2.7823394e-06,4.4464655e-06,7.1561494e-06
2.7822641e-06,4.4463377e-06,7.1559743e-06
2.7821843e-06,4.4462035e-06,7.1557893e-06
2.7821004e-06,4.446062e-06,7.1555924e-06
2.782012e-06,4.4459134e-06,7.155385e-06
2.7819196e-06,4.4457583e-06,7.1551663e-06
2.7818228e-06,4.445597e-06,7.154937e-06
2.7817218e-06,4.445428e-06,7.154697e-06
2.7816163e-06,4.4452527e-06,7.154446e-06
2.7815067e-06,4.44507e-06,7.154184e-06
2.7813928e-06,4.4448807e-06,7.1539116e-06
2.781275e-06,4.4446847e-06,7.153628e-06
2.7811525e-06,4.4444823e-06,7.153333e-06
2.781026e-06,4.4442727e-06,7.153028e-06
2.7808953e-06,4.4440562e-06,7.152712e-06
2.7807605e-06,4.443833e-06,7.1523855e-06
2.7806211e-06,4.4436033e-06,7.152048e-06
2.7804779e-06,4.443367e-06,7.1516997e-06
2.7803303e-06,4.443123e-06,7.151341e-06
2.7801784e-06,4.4428734e-06,7.1509717e-06
2.7800224e-06,4.4426165e-06,7.150591e-06
2.7798621e-06,4.442353e-06,7.1502004e-06
2.779698e-06,4.4420826e-06,7.149799e-06
2.7795295e-06,4.441806e-06,7.149387e-06
2.779357e-06,4.441523e-06,7.1489644e-06
2.77918e-06,4.4412327e-06,7.148531e-06
2.7789988e-06,4.4409353e-06,7.1480868e-06
2.7788137e-06,4.440632e-06,7.147633e-06
2.7786243e-06,4.440322e-06,7.1471677e-06
2.778431e-06,4.440005e-06,7.1466925e-06
2.7782335e-06,4.4396816e-06,7.1462064e-06
2.7780316e-06,4.439352e-06,7.14571e-06
2.7778258e-06,4.4390154e-06,7.1452027e-06
2.7776157e-06,4.438672e-06,7.1446852e-06
2.7774017e-06,4.4383223e-06,7.1441573e-06
2.7771835e-06,4.4379663e-06,7.143619e-06
2.776961e-06,4.437603e-06,7.1430704e-06
2.7767348e-06,4.4372337e-06,7.142511e-06
2.7765043e-06,4.436858e-06,7.141941e-06
2.7762694e-06,4.436475e-06,7.141361e-06
2.776031e-06,4.4360863e-06,7.140771e-06
2.775788e-06,4.435691e-06,7.1401696e-06
2.7755411e-06,4.4352887e-06,7.1395584e-06
2.7752903e-06,4.4348803e-06,7.138937e-06
2.7750352e-06,4.4344656e-06,7.138305e-06
2.7747762e-06,4.434044e-06,7.137663e-06
2.7745132e-06,4.433616e-06,7.1370105e-06
2.774246e-06,4.433182e-06,7.1363474e-06
2.7739748e-06,4.4327408e-06,7.1356744e-06
2.7736996e-06,4.4322937e-06,7.1349914e-06
2.7734204e-06,4.4318404e-06,7.134298e-06
2.773137e-06,4.4313797e-06,7.133594e-06
2.77285e-06,4.4309136e-06,7.13288e-06
2.7725584e-06,4.43044e-06,7.1321556e-06
2.772263e-06,4.4299613e-06,7.1314216e-06
2.7719636e-06,4.4294757e-06,7.1306767e-06
2.7716603e-06,4.4289836e-06,7.129922e-06
2.771353e-06,4.428485e-06,7.129157e-06
2.7710416e-06,4.42798e-06,7.128382e-06
2.770726e-06,4.4274693e-06,7.1275967e-06
2.770407e-06,4.426952e-06,7.1268014e-06
2.7700837e-06,4.426428e-06,7.1259965e-06
2.7697563e-06,4.425898e-06,7.1251807e-06
2.769425e-06,4.4253616e-06,7.1243553e-06
2.7690899e-06,4.424819e-06,7.1235195e-06
2.7687506e-06,4.4242697e-06,7.1226737e-06
2.7684075e-06,4.4237145e-06,7.1218183e-06
2.7680605e-06,4.4231533e-06,7.1209524e-06
2.7677095e-06,4.4225853e-06,7.1200766e-06
2.7673545e-06,4.4220114e-06,7.1191907e-06
2.7669957e-06,4.4214307e-06,7.1182953e-06
2.7666329e-06,4.4208446e-06,7.11739e-06
2.766266e-06,4.4202516e-06,7.116474e-06
2.7658957e-06,4.4196527e-06,7.1155487e-06
2.765521e-06,4.4190474e-06,7.1146133e-06
2.7651427e-06,4.418436e-06,7.113668e-06
2.7647602e-06,4.4178187e-06,7.1127124e-06
2.7643744e-06,4.4171948e-06,7.111747e-06
2.7639842e-06,4.416565e-06,7.110772e-06
2.7635904e-06,4.4159287e-06,7.109787e-06
2.7631925e-06,4.4152866e-06,7.1087925e-06
2.7627907e-06,4.414638e-06,7.1077875e-06
2.7623853e-06,4.413984e-06,7.1067734e-06
2.7619758e-06,4.413323e-06,7.105749e-06
2.7615629e-06,4.4126564e-06,7.104715e-06
2.7611459e-06,4.4119834e-06,7.1036716e-06
2.760725e-06,4.4113044e-06,7.102618e-06
2.7603003e-06,4.4106187e-06,7.1015547e-06
2.7598717e-06,4.409928e-06,7.100482e-06
2.7594392e-06,4.4092303e-06,7.099399e-06
2.759003e-06,4.408527e-06,7.098307e-06
2.7585631e-06,4.407817e-06,7.097205e-06
2.7581195e-06,4.4071016e-06,7.096093e-06
2.757672e-06,4.40638e-06,7.0949723e-06
2.7572207e-06,4.4056524e-06,7.0938413e-06
2.7567655e-06,4.4049184e-06,7.092701e-06
2.7563067e-06,4.4041785e-06,7.091551e-06
2.755844e-06,4.4034327e-06,7.0903916e-06
2.7553776e-06,4.402681e-06,7.089222e-06
2.7549074e-06,4.401923e-06,7.0880433e-06
2.7544334e-06,4.4011595e-06,7.0868555e-06
2.7539556e-06,4.400389e-06,7.0856577e-06
2.7534745e-06,4.3996133e-06,7.0844508e-06
2.7529893e-06,4.3988316e-06,7.083234e-06
2.7525004e-06,4.3980435e-06,7.082008e-06
2.7520077e-06,4.39725e-06,7.0807723e-06
2.7515114e-06,4.39645e-06,7.0795277e-06
2.7510114e-06,4.395645e-06,7.0782726e-06
2.7505075e-06,4.3948335e-06,7.077009e-06
2.75e-06,4.394016e-06,7.0757355e-06
2.7494889e-06,4.3931927e-06,7.074453e-06
2.7489739e-06,4.3923633e-06,7.073161e-06
2.7484555e-06,4.3915284e-06,7.07186e-06
2.7479332e-06,4.3906875e-06,7.070549e-06
2.7474073e-06,4.389841e-06,7.069229e-06
2.7468775e-06,4.388988e-06,7.0679e-06
2.7463443e-06,4.388129e-06,7.0665615e-06
2.7458075e-06,4.387265e-06,7.0652136e-06
2.7452668e-06,4.3863947e-06,7.063856e-06
2.7447227e-06,4.385519e-06,7.0624897e-06
2.7441747e-06,4.384637e-06,7.061114e-06
2.743623e-06,4.3837495e-06,7.059729e-06
2.743068e-06,4.3828563e-06,7.058335e-06
2.7425092e-06,4.3819573e-06,7.0569313e-06
2.741947e-06,4.3810523e-06,7.055519e-06
2.7413807e-06,4.380142e-06,7.0540973e-06
2.7408112e-06,4.379225e-06,7.0526667e-06
2.7402377e-06,4.378303e-06,7.051226e-06
2.7396609e-06,4.3773753e-06,7.049777e-06
2.7390804e-06,4.3764417e-06,7.048319e-06
2.7384963e-06,4.375502e-06,7.046852e-06
2.7379087e-06,4.3745576e-06,7.045375e-06
2.7373173e-06,4.3736068e-06,7.043889e-06
2.7367223e-06,4.3726504e-06,7.042395e-06
2.736124e-06,4.3716886e-06,7.0408914e-06
2.735522e-06,4.370721e-06,7.0393785e-06
2.7349165e-06,4.3697473e-06,7.037857e-06
2.7343074e-06,4.3687687e-06,7.036326e-06
2.7336948e-06,4.3677837e-06,7.034786e-06
2.7330786e-06,4.3667933e-06,7.0332376e-06
2.7324588e-06,4.365798e-06,7.03168e-06
2.7318356e-06,4.364796e-06,7.030113e-06
2.731209e-06,4.363789e-06,7.0285373e-06
2.7305784e-06,4.362776e-06,7.026953e-06
2.7299445e-06,4.361758e-06,7.0253595e-06
2.7293072e-06,4.360734e-06,7.023757e-06
2.7286665e-06,4.3597042e-06,7.022146e-06
2.728022e-06,4.3586697e-06,7.0205256e-06
2.7273743e-06,4.3576288e-06,7.018897e-06
2.726723e-06,4.356583e-06,7.017259e-06
2.7260683e-06,4.355531e-06,7.0156125e-06
2.7254098e-06,4.354474e-06,7.013957e-06
2.7247481e-06,4.3534114e-06,7.012293e-06
2.7240828e-06,4.352343e-06,7.01062e-06
2.7234144e-06,4.351269e-06,7.0089386e-06
2.7227422e-06,4.3501905e-06,7.007248e-06
2.7220665e-06,4.3491054e-06,7.0055485e-06
2.7213873e-06,4.3480154e-06,7.0038404e-06
2.720705e-06,4.34692e-06,7.0021238e-06
2.720019e-06,4.345819e-06,7.000398e-06
2.7193296e-06,4.3447126e-06,6.998664e-06
2.718637e-06,4.3436007e-06,6.9969215e-06
2.7179406e-06,4.3424834e-06,6.9951693e-06
2.717241e-06,4.3413606e-06,6.9934094e-06
2.716538e-06,4.340233e-06,6.9916405e-06
2.7158314e-06,4.339099e-06,6.989863e-06
2.7151218e-06,4.33796e-06,6.9880766e-06
2.7144083e-06,4.336816e-06,6.986282e-06
2.7136916e-06,4.3356663e-06,6.9844787e-06
2.7129718e-06,4.3345112e-06,6.982667e-06
2.7122483e-06,4.3333507e-06,6.980846e-06
2.7115213e-06,4.332185e-06,6.979017e-06
2.7107913e-06,4.3310138e-06,6.9771795e-06
2.7100577e-06,4.3298373e-06,6.9753337e-06
2.7093208e-06,4.328656e-06,6.973479e-06
2.7085805e-06,4.327469e-06,6.9716157e-06
2.7078368e-06,4.326276e-06,6.969744e-06
2.7070898e-06,4.3250784e-06,6.967864e-06
2.7063397e-06,4.3238756e-06,6.9659754e-06
2.705586e-06,4.322668e-06,6.9640787e-06
2.7048288e-06,4.321454e-06,6.962173e-06
2.7040687e-06,4.3202353e-06,6.9602593e-06
2.7033052e-06,4.319011e-06,6.958337e-06
2.702538e-06,4.317782e-06,6.956406e-06
2.701768e-06,4.3165473e-06,6.954467e-06
2.7009944e-06,4.3153077e-06,6.9525195e-06
2.7002172e-06,4.314063e-06,6.950564e-06
2.6994371e-06,4.3128125e-06,6.9486e-06
2.6986538e-06,4.3115574e-06,6.9466273e-06
2.697867e-06,4.3102964e-06,6.9446464e-06
2.697077e-06,4.309031e-06,6.9426574e-06
2.696284e-06,4.30776e-06,6.94066e-06
2.6954872e-06,4.3064833e-06,6.938654e-06
2.6946875e-06,4.3052023e-06,6.9366406e-06
2.6938844e-06,4.303916e-06,6.9346183e-06
2.6930782e-06,4.3026243e-06,6.9325874e-06
2.6922685e-06,4.3013274e-06,6.9305493e-06
2.6914558e-06,4.3000255e-06,6.928502e-06
2.6906398e-06,4.2987185e-06,6.926447e-06
2.6898203e-06,4.297406e-06,6.924384e-06
2.688998e-06,4.296089e-06,6.922312e-06
2.6881721e-06,4.2947668e-06,6.9202324e-06
2.6873433e-06,4.293439e-06,6.9181447e-06
2.6865112e-06,4.2921065e-06,6.9160487e-06
2.6856758e-06,4.2907686e-06,6.9139446e-06
2.6848372e-06,4.289426e-06,6.9118328e-06
2.6839955e-06,4.288079e-06,6.9097123e-06
2.6831506e-06,4.286726e-06,6.9075836e-06
2.6823025e-06,4.2853676e-06,6.905447e-06
2.6814512e-06,4.2840047e-06,6.9033026e-06
2.6805967e-06,4.282637e-06,6.90115e-06
2.679739e-06,4.281264e-06,6.89899e-06
2.678878e-06,4.2798856e-06,6.8968207e-06
2.6780142e-06,4.2785027e-06,6.894644e-06
2.677147e-06,4.277115e-06,6.892459e-06
2.6762768e-06,4.2757215e-06,6.890267e-06
2.6754035e-06,4.2743236e-06,6.888066e-06
2.6745267e-06,4.2729207e-06,6.885857e-06
2.6736473e-06,4.271513e-06,6.8836407e-06
2.6727641e-06,4.2701e-06,6.881416e-06
2.6718785e-06,4.268682e-06,6.8791833e-06
2.6709893e-06,4.267259e-06,6.8769427e-06
2.670097e-06,4.265831e-06,6.8746945e-06
2.6692016e-06,4.2643987e-06,6.872438e-06
2.6683035e-06,4.2629613e-06,6.870174e-06
2.6674018e-06,4.2615184e-06,6.8679014e-06
2.6664973e-06,4.2600714e-06,6.8656213e-06
2.6655898e-06,4.2586194e-06,6.8633335e-06
2.664679e-06,4.257162e-06,6.861038e-06
2.6637651e-06,4.2556994e-06,6.858734e-06
2.6628481e-06,4.2542324e-06,6.8564227e-06
2.6619284e-06,4.252761e-06,6.8541035e-06
2.661005e-06,4.251284e-06,6.8517766e-06
2.6600792e-06,4.2498023e-06,6.8494414e-06
2.65915e-06,4.248316e-06,6.8470986e-06
2.6582177e-06,4.2468246e-06,6.844748e-06
2.6572825e-06,4.245329e-06,6.84239e-06
2.6563443e-06,4.243828e-06,6.8400245e-06
2.6554028e-06,4.242322e-06,6.8376507e-06
2.6544585e-06,4.2408114e-06,6.8352692e-06
2.653511e-06,4.2392962e-06,6.83288e-06
2.6525609e-06,4.2377765e-06,6.830483e-06
2.6516072e-06,4.2362512e-06,6.8280788e-06
2.650651e-06,4.234722e-06,6.825667e-06
2.6496914e-06,4.2331876e-06,6.8232466e-06
2.648729e-06,4.2316483e-06,6.820819e-06
2.6477637e-06,4.2301044e-06,6.818384e-06
2.6467953e-06,4.228556e-06,6.815941e-06
2.645824e-06,4.2270026e-06,6.813491e-06
2.6448497e-06,4.2254446e-06,6.8110326e-06
2.6438724e-06,4.223882e-06,6.808567e-06
2.642892e-06,4.2223146e-06,6.8060945e-06
2.641909e-06,4.220742e-06,6.8036134e-06
2.6409227e-06,4.2191655e-06,6.8011254e-06
2.6399337e-06,4.217584e-06,6.7986293e-06
2.6389416e-06,4.215998e-06,6.796126e-06
2.6379466e-06,4.2144075e-06,6.7936153e-06
